"Time, min",Tin,Tout,DT,"flow, lpm",Pressure (MPag),"Air Flow, m/s",,,
56.04275,68.450234,62.769949,5.680285,0.16,0.016381,0, , , 
56.07245,68.446319,62.754891,5.691428,0.16,0.016515,0, , , 
56.10211667,68.452383,62.768155,5.684228,0.16,0.016501,0, , , 
56.13183333,68.457756,62.801519,5.656237,0.16,0.016484,0, , , 
56.16155,68.465995,62.775689,5.690306,0.16,0.016465,0, , , 
56.19145,68.465279,62.765654,5.699625,0.16,0.01622,0, , , 
56.22113333,68.471394,62.771384,5.70001,0.16,0.016526,0, , , 
56.25103333,68.454916,62.776057,5.678859,0.16,0.016555,0, , , 
56.2807,68.466737,62.794712,5.672025,0.16,0.016546,0, , , 
56.3108,68.449901,62.778918,5.670983,0.16,0.016412,0, , , 
56.34068333,68.452767,62.785375,5.667392,0.16,0.016389,0, , , 
56.3704,68.46139,62.773187,5.688203,0.16,0.016546,0, , , 
56.40003333,68.454942,62.762066,5.692876,0.16,0.01664,0, , , 
56.42973333,68.461032,62.778918,5.682114,0.16,0.016624,0, , , 
56.45945,68.461364,62.773536,5.687828,0.16,0.016552,0, , , 
56.48906667,68.469629,62.753097,5.716532,0.16,0.016446,0, , , 
56.51888333,68.461748,62.76673,5.695018,0.16,0.016693,0, , , 
56.5487,68.452434,62.781439,5.670995,0.16,0.016856,0, , , 
56.57873333,68.457782,62.772819,5.684963,0.16,0.016745,0, , , 
56.60825,68.457091,62.771035,5.686056,0.16,0.016599,0, , , 
56.63775,68.461032,62.767447,5.693585,0.16,0.016644,0, , , 
56.66735,68.457091,62.774981,5.68211,0.16,0.016635,0, , , 
56.69703333,68.445628,62.782156,5.663472,0.16,0.016776,0, , , 
56.72653333,68.447778,62.777492,5.670286,0.16,0.016672,0, , , 
56.75621667,68.446703,62.79829,5.648413,0.16,0.016753,0, , , 
56.7859,68.433449,62.787179,5.64627,0.16,0.016709,0, , , 
56.81555,68.431658,62.798658,5.633,0.16,0.016774,0, , , 
56.84498333,68.430941,62.815878,5.615063,0.16,0.016598,0, , , 
56.87445,68.419478,62.80691,5.612568,0.16,0.016734,0, , , 
56.90451667,68.42306,62.824488,5.598572,0.16,0.016872,0, , , 
56.93415,68.427001,62.80404,5.622961,0.16,0.016935,0, , , 
56.9642,68.415205,62.799386,5.615819,0.16,0.016644,0, , , 
56.99398333,68.396578,62.776057,5.620521,0.16,0.016856,0, , , 
57.02368333,68.382607,62.766012,5.616595,0.16,0.016749,0, , , 
57.05363333,68.375442,62.791483,5.583959,0.16,0.016937,0, , , 
57.0836,68.366487,62.780362,5.586125,0.16,0.01678,0, , , 
57.11328333,68.367562,62.793277,5.574285,0.16,0.016886,0, , , 
57.14336667,68.359655,62.766371,5.593284,0.16,0.016916,0, , , 
57.17321667,68.365028,62.791483,5.573545,0.16,0.016716,0, , , 
57.20293333,68.34246,62.763142,5.579318,0.16,0.016807,0, , , 
57.23255,68.351774,62.769959,5.581815,0.16,0.016924,0, , , 
57.26223333,68.34246,62.796147,5.546313,0.16,0.016816,0, , , 
57.2919,68.353207,62.818021,5.535186,0.16,0.016746,0, , , 
57.32185,68.343893,62.779645,5.564248,0.16,0.016821,0, , , 
57.3515,68.3464,62.791125,5.555275,0.16,0.016798,0, , , 
57.3816,68.347475,62.797951,5.549524,0.16,0.016931,0, , , 
57.41118333,68.328131,62.763142,5.564989,0.16,0.016842,0, , , 
57.44125,68.347833,62.774622,5.573211,0.16,0.016739,0, , , 
57.47078333,68.337087,62.782156,5.554931,0.16,0.016948,0, , , 
57.50055,68.341027,62.769251,5.571776,0.16,0.017081,0, , , 
57.5306,68.347475,62.780362,5.567113,0.16,0.016726,0, , , 
57.5605,68.348524,62.774264,5.57426,0.16,0.016979,0, , , 
57.59013333,68.340311,62.794353,5.545958,0.16,0.016733,0, , , 
57.61983333,68.342102,62.780721,5.561381,0.16,0.016902,0, , , 
57.64953333,68.337419,62.816237,5.521182,0.16,0.016856,0, , , 
57.67941667,68.348524,62.784309,5.564215,0.16,0.016686,0, , , 
57.70915,68.352823,62.783591,5.569232,0.16,0.016647,0, , , 
57.73885,68.341718,62.754532,5.587186,0.16,0.016728,0, , , 
57.76855,68.348857,62.752738,5.596119,0.16,0.016866,0, , , 
57.79825,68.345633,62.790766,5.554867,0.16,0.01673,0, , , 
57.82795,68.329871,62.767447,5.562424,0.16,0.016563,0, , , 
57.85783333,68.32199,62.765295,5.556695,0.16,0.016695,0, , , 
57.88755,68.32593,62.750227,5.575703,0.16,0.016809,0, , , 
57.91728333,68.330229,62.757044,5.573185,0.16,0.016751,0, , , 
57.94721667,68.337752,62.784299,5.553453,0.16,0.016734,0, , , 
57.97686667,68.344533,62.780711,5.563822,0.16,0.016628,0, , , 
58.00655,68.32698,62.766003,5.560977,0.16,0.016494,0, , , 
58.03626667,68.334502,62.76959,5.564912,0.16,0.01671,0, , , 
58.06595,68.323397,62.774622,5.548775,0.16,0.016577,0, , , 
58.09588333,68.310859,62.762056,5.548803,0.16,0.01653,0, , , 
58.12561667,68.296888,62.736226,5.560662,0.16,0.016676,0, , , 
58.15545,68.297938,62.739804,5.558134,0.16,0.016577,0, , , 
58.18538333,68.293281,62.75811,5.535171,0.16,0.016684,0, , , 
58.2154,68.293255,62.742315,5.55094,0.16,0.016565,0, , , 
58.24511667,68.285374,62.781419,5.503955,0.16,0.016658,0, , , 
58.2748,68.296838,62.772809,5.524029,0.16,0.016578,0, , , 
58.30446667,68.27931,62.759894,5.519416,0.16,0.016512,0, , , 
58.3342,68.295405,62.777114,5.518291,0.16,0.016439,0, , , 
58.36405,68.298271,62.789312,5.508959,0.16,0.016508,0, , , 
58.39413333,68.302902,62.787169,5.515733,0.16,0.016611,0, , , 
58.42403333,68.311525,62.756307,5.555218,0.16,0.016595,0, , , 
58.4539,68.312574,62.767787,5.544787,0.16,0.016369,0, , , 
58.48361667,68.313291,62.777114,5.536177,0.16,0.016591,0, , , 
58.51328333,68.309709,62.773158,5.536551,0.16,0.016549,0, , , 
58.54298333,68.319356,62.781051,5.538305,0.16,0.016531,0, , , 
58.57271667,68.323654,62.788226,5.535428,0.16,0.016573,0, , , 
58.60245,68.312191,62.782845,5.529346,0.16,0.016727,0, , , 
58.63235,68.334401,62.756656,5.577745,0.16,0.016622,0, , , 
58.66205,68.32542,62.763831,5.561589,0.16,0.016597,0, , , 
58.6917,68.320789,62.788943,5.531846,0.16,0.016531,0, , , 
58.7217,68.311091,62.802217,5.508874,0.16,0.016771,0, , , 
58.75161667,68.311475,62.764907,5.546568,0.16,0.016549,0, , , 
58.78165,68.298553,62.767777,5.530776,0.16,0.016709,0, , , 
58.81155,68.307151,62.744449,5.562702,0.16,0.016734,0, , , 
58.84121667,68.293538,62.748754,5.544784,0.16,0.016493,0, , , 
58.87108333,68.307842,62.726511,5.581331,0.16,0.01655,0, , , 
58.90078333,68.297479,62.724,5.573479,0.16,0.016535,0, , , 
58.93071667,68.29817,62.72974,5.56843,0.16,0.016637,0, , , 
58.9608,68.29817,62.72113,5.57704,0.16,0.01661,0, , , 
58.99035,68.303902,62.726152,5.57775,0.16,0.016551,0, , , 
59.02045,68.316107,62.729372,5.586735,0.16,0.016718,0, , , 
59.05028333,68.317873,62.746242,5.571631,0.16,0.016383,0, , , 
59.08,68.324679,62.744081,5.580598,0.16,0.016464,0, , , 
59.10973333,68.336117,62.773857,5.56226,0.16,0.016531,0, , , 
59.1394,68.333968,62.756278,5.57769,0.16,0.016467,0, , , 
65.92688333,68.504243,64.430681,4.073562,0.27,0.016759,0, , , 
65.95653333,68.494213,64.452561,4.041652,0.27,0.016697,0, , , 
65.98618333,68.502452,64.442872,4.05958,0.27,0.01693,0, , , 
66.01625,68.501378,64.471206,4.030172,0.27,0.016661,0, , , 
66.0459,68.502788,64.471915,4.030873,0.27,0.016824,0, , , 
66.07555,68.502429,64.473349,4.02908,0.27,0.016619,0, , , 
66.10525,68.503146,64.502392,4.000754,0.27,0.016559,0, , , 
66.13486667,68.488817,64.504902,3.983915,0.27,0.016606,0, , , 
66.16496667,68.488459,64.498082,3.990377,0.27,0.016765,0, , , 
66.19483333,68.494526,64.495938,3.998588,0.27,0.016722,0, , , 
66.22448333,68.488436,64.477652,4.010784,0.27,0.016772,0, , , 
66.25418333,68.490227,64.470481,4.019746,0.27,0.016621,0, , , 
66.28383333,68.49775,64.478011,4.019739,0.27,0.016648,0, , , 
66.31376667,68.499183,64.474784,4.024399,0.27,0.016678,0, , , 
66.34375,68.490205,64.449326,4.040879,0.26,0.016509,0, , , 
66.37346667,68.488436,64.461517,4.026919,0.26,0.016509,0, , , 
66.40315,68.4716,64.462593,4.009007,0.26,0.01657,0, , , 
66.43286667,68.48519,64.458999,4.026191,0.26,0.016423,0, , , 
66.46255,68.481966,64.459007,4.022959,0.26,0.016523,0, , , 
66.49226667,68.488055,64.431756,4.056299,0.26,0.016451,0, , , 
66.52195,68.506324,64.436776,4.069548,0.26,0.016534,0, , , 
66.55186667,68.50525,64.39339,4.11186,0.26,0.016666,0, , , 
66.5816,68.488414,64.415621,4.072793,0.27,0.016496,0, , , 
66.61128333,68.479458,64.445733,4.033725,0.27,0.016522,0, , , 
66.64088333,68.474085,64.441079,4.033006,0.27,0.016518,0, , , 
66.6706,68.47301,64.452194,4.020816,0.26,0.016592,0, , , 
66.70028333,68.463338,64.433191,4.030147,0.27,0.016528,0, , , 
66.72998333,68.437547,64.409159,4.028388,0.26,0.016349,0, , , 
66.75968333,68.433942,64.432832,4.00111,0.26,0.016363,0, , , 
66.78938333,68.44292,64.441796,4.001124,0.26,0.016328,0, , , 
66.81901667,68.435375,64.424944,4.010431,0.26,0.01632,0, , , 
66.84875,68.447577,64.413111,4.034466,0.26,0.016215,0, , , 
66.8785,68.45436,64.419565,4.034795,0.26,0.01651,0, , , 
66.90811667,68.457584,64.425661,4.031923,0.27,0.016357,0, , , 
66.93778333,68.455816,64.417773,4.038043,0.26,0.016422,0, , , 
66.96753333,68.459734,64.39841,4.061324,0.26,0.016441,0, , , 
66.99745,68.453286,64.399844,4.053442,0.26,0.016395,0, , , 
67.02733333,68.452569,64.399119,4.05345,0.27,0.016509,0, , , 
67.05705,68.453286,64.393032,4.060254,0.26,0.016416,0, , , 
67.08675,68.45651,64.397334,4.059176,0.27,0.016565,0, , , 
67.11653333,68.46654,64.407374,4.059166,0.26,0.016494,0, , , 
67.14631667,68.470122,64.391597,4.078525,0.26,0.016426,0, , , 
67.17641667,68.469428,64.409167,4.060261,0.27,0.016389,0, , , 
67.20661667,68.46907,64.396251,4.072819,0.26,0.016743,0, , , 
67.23643333,68.452234,64.393032,4.059202,0.27,0.016655,0, , , 
67.26638333,68.474443,64.416338,4.058105,0.27,0.016723,0, , , 
67.29631667,68.461547,64.423151,4.038396,0.27,0.01651,0, , , 
67.32611667,68.48304,64.416346,4.066694,0.27,0.016484,0, , , 
67.35576667,68.48772,64.405581,4.082139,0.26,0.016447,0, , , 
69.73985,68.255705,64.685282,3.570423,0.36,0.016411,0, , , 
69.76965,68.243883,64.704643,3.53924,0.36,0.016606,0, , , 
69.79958333,68.235644,64.680629,3.555015,0.36,0.016678,0, , , 
69.82956667,68.234569,64.663061,3.571508,0.36,0.016393,0, , , 
69.8595,68.229554,64.677403,3.552151,0.36,0.016483,0, , , 
69.88945,68.20806,64.674534,3.533526,0.36,0.016454,0, , , 
69.91928333,68.207343,64.689951,3.517392,0.36,0.016191,0, , , 
69.94895,68.202686,64.66091,3.541776,0.36,0.016448,0, , , 
69.97898333,68.202328,64.700707,3.501621,0.36,0.016336,0, , , 
70.00865,68.197671,64.693178,3.504493,0.36,0.016265,0, , , 
70.03833333,68.188357,64.634378,3.553979,0.36,0.016349,0, , , 
70.06835,68.200537,64.644417,3.55612,0.36,0.016387,0, , , 
70.0982,68.184058,64.648003,3.536055,0.36,0.016451,0, , , 
70.12785,68.191939,64.645851,3.546088,0.36,0.016239,0, , , 
70.15795,68.172571,64.620753,3.551818,0.36,0.016429,0, , , 
70.18778333,68.174027,64.676327,3.4977,0.36,0.01655,0, , , 
70.21778333,68.167937,64.916897,3.25104,0.36,0.016568,0, , , 
70.24745,68.166839,64.959201,3.207638,0.36,0.01637,0, , , 
70.27703333,68.164713,64.97139,3.193323,0.35,0.016244,0, , , 
70.3068,68.180811,65.031977,3.148834,0.36,0.016304,0, , , 
70.33641667,68.168989,65.058147,3.110842,0.36,0.016144,0, , , 
70.36586667,68.171138,65.063166,3.107972,0.36,0.016374,0, , , 
70.39595,68.156092,65.026241,3.129851,0.36,0.016148,0, , , 
70.42575,68.157167,64.984655,3.172512,0.36,0.016256,0, , , 
70.45546667,68.138897,65.004372,3.134525,0.36,0.016363,0, , , 
70.48553333,68.150338,65.005806,3.144532,0.36,0.01648,0, , , 
70.51508333,68.148928,65.043449,3.105479,0.36,0.016353,0, , , 
70.54478333,68.143912,65.018712,3.1252,0.36,0.016322,0, , , 
70.5745,68.162876,65.02374,3.139136,0.36,0.016287,0, , , 
70.6042,68.148211,65.049902,3.098309,0.36,0.016382,0, , , 
70.63388333,68.144629,65.022656,3.121973,0.36,0.016256,0, , , 
70.66355,68.150002,64.948812,3.20119,0.36,0.016447,0, , , 
70.69331667,68.147113,65.02409,3.123023,0.36,0.016343,0, , , 
70.72295,68.143531,65.030543,3.112988,0.36,0.016309,0, , , 
70.75256667,68.131016,64.979644,3.151372,0.36,0.016458,0, , , 
70.78268333,68.131351,65.001146,3.130205,0.36,0.016409,0, , , 
70.81215,68.142098,65.029109,3.112989,0.36,0.016361,0, , , 
70.84173333,68.149621,65.024815,3.124806,0.36,0.016351,0, , , 
70.87133333,68.143889,64.993984,3.149905,0.36,0.016423,0, , , 
70.90101667,68.14315,64.991466,3.151684,0.36,0.016511,0, , , 
70.93111667,68.134575,64.987172,3.147403,0.36,0.016506,0, , , 
70.96095,68.165025,64.984296,3.180729,0.36,0.016323,0, , , 
70.99055,68.14568,64.998995,3.146685,0.36,0.016426,0, , , 
71.02068333,68.14568,65.000079,3.145601,0.36,0.016491,0, , , 
71.05055,68.137418,64.999362,3.138056,0.36,0.016729,0, , , 
71.08025,68.122372,64.983587,3.138785,0.36,0.016492,0, , , 
71.10988333,68.104818,64.958492,3.146326,0.36,0.01644,0, , , 
71.13981667,68.094429,64.972474,3.121955,0.36,0.016452,0, , , 
71.1698,68.096579,64.98573,3.110849,0.36,0.016597,0, , , 
71.1995,68.091921,64.943785,3.148136,0.36,0.016397,0, , , 
71.22953333,68.100877,64.943076,3.157801,0.36,0.016399,0, , , 
71.25916667,68.103743,65.003297,3.100446,0.36,0.01641,0, , , 
0,44.795988,43.816055,0.979933,0.49,0.017858,0, , , 
0.02965,44.784388,43.797181,0.987207,0.49,0.017794,0, , , 
0.059383333,44.781876,43.800819,0.981057,0.49,0.017879,0, , , 
0.08895,44.789489,43.816418,0.973071,0.49,0.017748,0, , , 
0.118716667,44.808701,43.814957,0.993744,0.49,0.017963,0, , , 
0.148366667,44.79635,43.818958,0.977392,0.49,0.017839,0, , , 
0.178066667,44.786589,43.819683,0.966906,0.49,0.017772,0, , , 
0.20765,44.781876,43.817506,0.96437,0.49,0.017926,0, , , 
0.23715,44.799276,43.824752,0.974524,0.49,0.017977,0, , , 
0.2669,44.805438,43.804819,1.000619,0.49,0.017912,0, , , 
0.296566667,44.809788,43.821497,0.988291,0.49,0.017882,0, , , 
0.326266667,44.806526,43.793563,1.012963,0.49,0.017955,0, , , 
0.356,44.802176,43.793926,1.00825,0.48,0.017827,0, , , 
0.38565,44.803238,43.807722,0.995516,0.49,0.01785,0, , , 
0.415333333,44.817038,43.818958,0.99808,0.49,0.017799,0, , , 
0.445016667,44.814475,43.827301,0.987174,0.49,0.017895,0, , , 
0.47475,44.811575,43.817517,0.994058,0.49,0.017941,0, , , 
0.50445,44.816287,43.805182,1.011105,0.49,0.01786,0, , , 
0.534333333,44.8152,43.810261,1.004939,0.49,0.017812,0, , , 
0.564066667,44.8181,43.820782,0.997318,0.48,0.01788,0, , , 
0.593733333,44.817737,43.819693,0.998044,0.49,0.017822,0, , , 
0.623433333,44.8261,43.817517,1.008583,0.49,0.017932,0, , , 
0.653116667,44.835861,43.801192,1.034669,0.49,0.017947,0, , , 
0.6828,44.822087,43.818242,1.003845,0.49,0.017876,0, , , 
0.712516667,44.833712,43.82586,1.007852,0.49,0.017784,0, , , 
0.7422,44.827188,43.813889,1.013299,0.49,0.017744,0, , , 
0.771883333,44.827188,43.804819,1.022369,0.49,0.017791,0, , , 
0.801566667,44.850024,43.812448,1.037576,0.49,0.017813,0, , , 
0.8312,44.863073,43.82187,1.041203,0.49,0.017788,0, , , 
0.860916667,44.864523,43.834577,1.029946,0.49,0.017874,0, , , 
0.890666667,44.867785,43.826949,1.040836,0.49,0.01781,0, , , 
0.920533333,44.865248,43.832753,1.032495,0.49,0.018114,0, , , 
7.73595,45.016519,43.649137,1.367382,0.34,0.018566,0, , , 
7.76585,45.023043,43.639341,1.383702,0.34,0.018608,0, , , 
7.795533333,45.023043,43.636438,1.386605,0.34,0.018618,0, , , 
7.825183333,45.012144,43.641881,1.370263,0.34,0.018588,0, , , 
7.85495,45.023043,43.658933,1.36411,0.34,0.018823,0, , , 
7.884833333,45.020895,43.670907,1.349988,0.34,0.018581,0, , , 
7.914533333,45.029204,43.673083,1.356121,0.34,0.018505,0, , , 
7.94425,45.026305,43.66873,1.357575,0.34,0.018561,0, , , 
7.973916667,45.034278,43.64442,1.389858,0.34,0.018464,0, , , 
8.00365,45.034278,43.674535,1.359743,0.34,0.018608,0, , , 
8.033383333,45.019781,43.673074,1.346707,0.34,0.018604,0, , , 
8.063266667,45.023742,43.648774,1.374968,0.34,0.018497,0, , , 
8.092966667,45.010332,43.657845,1.352487,0.34,0.018675,0, , , 
8.1226,45.020144,43.673809,1.346335,0.34,0.018433,0, , , 
8.152266667,45.000572,43.682507,1.318065,0.34,0.018579,0, , , 
8.181983333,45.007459,43.68687,1.320589,0.34,0.018548,0, , , 
8.211583333,45.013231,43.672358,1.340873,0.34,0.018688,0, , , 
8.241133333,45.027366,43.665817,1.361549,0.34,0.018712,0, , , 
8.270866667,45.019393,43.636791,1.382602,0.34,0.018676,0, , , 
8.300516667,44.999848,43.639704,1.360144,0.34,0.018652,0, , , 
8.330783333,45.015768,43.64696,1.368808,0.34,0.018635,0, , , 
8.360666667,45.008882,43.655668,1.353214,0.34,0.018707,0, , , 
8.3904,45.013956,43.664003,1.349953,0.34,0.018674,0, , , 
8.420283333,44.993298,43.650579,1.342719,0.34,0.018557,0, , , 
8.449966667,45.00852,43.654942,1.353578,0.34,0.018658,0, , , 
8.479583333,44.998372,43.655658,1.342714,0.34,0.018713,0, , , 
8.509683333,45.001271,43.650589,1.350682,0.34,0.018494,0, , , 
8.539516667,45.005258,43.644773,1.360485,0.34,0.018612,0, , , 
8.5692,45.004869,43.651304,1.353565,0.34,0.018555,0, , , 
8.599233333,45.016131,43.667641,1.34849,0.34,0.018575,0, , , 
8.6291,45.022628,43.678516,1.344112,0.34,0.018487,0, , , 
13.74893333,45.273713,43.782649,1.491064,0.25,0.01874,0, , , 
13.7803,45.2748,43.793533,1.481267,0.25,0.018707,0, , , 
13.80978333,45.269728,43.788091,1.481637,0.25,0.018729,0, , , 
13.8399,45.282384,43.792807,1.489577,0.25,0.018894,0, , , 
13.86966667,45.281323,43.784836,1.496487,0.25,0.018717,0, , , 
13.89945,45.287095,43.783375,1.50372,0.25,0.018714,0, , , 
13.92925,45.295092,43.79971,1.495382,0.25,0.018676,0, , , 
13.95906667,45.292918,43.78919,1.503728,0.25,0.018761,0, , , 
13.98878333,45.277337,43.776492,1.500845,0.25,0.01877,0, , , 
14.01846667,45.272652,43.779757,1.492895,0.25,0.018815,0, , , 
14.04815,45.286758,43.757627,1.529131,0.25,0.0187,0, , , 
14.0781,45.270841,43.76199,1.508851,0.25,0.018624,0, , , 
14.10765,45.280262,43.743841,1.536421,0.25,0.018698,0, , , 
14.13751667,45.283135,43.77758,1.505555,0.25,0.018769,0, , , 
14.16701667,45.286784,43.800799,1.485985,0.25,0.018708,0, , , 
14.19648333,45.292582,43.778669,1.513913,0.25,0.018726,0, , , 
14.22635,45.288596,43.79573,1.492866,0.25,0.018738,0, , , 
14.25621667,45.303116,43.781944,1.521172,0.25,0.018685,0, , , 
14.28593333,45.290434,43.776139,1.514295,0.25,0.018764,0, , , 
14.31593333,45.286784,43.797544,1.48924,0.25,0.018734,0, , , 
14.3454,45.2821,43.798632,1.483468,0.25,0.018733,0, , , 
14.3749,45.290071,43.781581,1.50849,0.25,0.018668,0, , , 
14.40458333,45.278864,43.779404,1.49946,0.25,0.018606,0, , , 
14.43468333,45.283911,43.78013,1.503781,0.25,0.018713,0, , , 
14.46456667,45.274128,43.772149,1.501979,0.25,0.018925,0, , , 
14.4942,45.267994,43.782307,1.485687,0.25,0.018404,0, , , 
14.52403333,45.278502,43.795014,1.483488,0.25,0.018699,0, , , 
16.75828333,45.461814,42.827114,2.6347,0.11,0.019342,0, , , 
16.78823333,45.462539,42.829292,2.633247,0.11,0.019264,0, , , 
16.81791667,45.466524,42.818763,2.647761,0.11,0.019307,0, , , 
16.84766667,45.461089,42.814043,2.647046,0.11,0.019177,0, , , 
16.87756667,45.452394,42.805682,2.646712,0.11,0.019227,0, , , 
16.90725,45.455319,42.800609,2.65471,0.11,0.019211,0, , , 
16.93693333,45.46184,42.793337,2.668503,0.11,0.019251,0, , , 
16.96661667,45.454232,42.792985,2.661247,0.11,0.019253,0, , , 
16.99633333,45.449522,42.799157,2.650365,0.11,0.019288,0, , , 
17.02603333,45.440102,42.782092,2.65801,0.11,0.019299,0, , , 
17.0557,45.45242,42.785723,2.666697,0.11,0.019309,0, , , 
17.08536667,45.456768,42.778824,2.677944,0.11,0.019119,0, , , 
17.11516667,45.444087,42.769747,2.67434,0.11,0.01926,0, , , 
17.14505,45.437203,42.753408,2.683795,0.11,0.019274,0, , , 
17.17473333,45.451333,42.754861,2.696472,0.11,0.019195,0, , , 
17.2044,45.446986,42.750141,2.696845,0.11,0.019246,0, , , 
17.23428333,45.450246,42.746862,2.703384,0.11,0.019079,0, , , 
17.26423333,45.447348,42.742879,2.704469,0.11,0.01919,0, , , 
17.29433333,45.451333,42.7407,2.710633,0.11,0.019239,0, , , 
17.3242,45.456768,42.752682,2.704086,0.11,0.019166,0, , , 
17.3539,45.467275,42.75123,2.716045,0.11,0.019165,0, , , 
17.38361667,45.456768,42.747962,2.708806,0.11,0.019107,0, , , 
17.41348333,45.463652,42.738148,2.725504,0.11,0.019065,0, , , 
17.44321667,45.460391,42.737432,2.722959,0.11,0.019315,0, , , 
17.47286667,45.456768,42.734164,2.722604,0.11,0.019148,0, , , 
17.50255,45.465101,42.722908,2.742193,0.11,0.019196,0, , , 
17.53228333,45.470898,42.716372,2.754526,0.11,0.019166,0, , , 
17.562,45.462229,42.71492,2.747309,0.11,0.019085,0, , , 
17.5919,45.463316,42.708747,2.754569,0.11,0.019155,0, , , 
17.6216,45.463316,42.708747,2.754569,0.11,0.019118,0, , , 
17.65146667,45.450997,42.696765,2.754232,0.11,0.019233,0, , , 
17.68121667,45.461504,42.689139,2.772365,0.11,0.019232,0, , , 
17.71093333,45.460417,42.705106,2.755311,0.11,0.019135,0, , , 
17.74063333,45.467301,42.687687,2.779614,0.11,0.01943,0, , , 
17.77053333,45.460417,42.694949,2.765468,0.11,0.019278,0, , , 
17.80028333,45.448487,42.693134,2.755353,0.11,0.019212,0, , , 
